"id","name","code","reconcile","chart_template_id/id","user_type_id/id"
"pcg_4415","Fournisseurs - effets à  payer","4415","True","l10n_kzc_temp_chart","account.data_account_type_current_liabilities"
"pcg_4417","Fournisseurs - factures non parvenues","4417","True","l10n_kzc_temp_chart","account.data_account_type_current_liabilities"
"pcg_4418","Autres fournisseurs et comptes rattachés","4418","True","l10n_kzc_temp_chart","account.data_account_type_current_liabilities"
"pcg_4421","Clients - avances et acomptes reçus sur commandes en cours","4421","True","l10n_kzc_temp_chart","account.data_account_type_current_liabilities"
"pcg_4425","Clients - dettes pour emballages et matériel consignés","4425","True","l10n_kzc_temp_chart","account.data_account_type_current_liabilities"
"pcg_4427","Rabais, remises et ristournes à  accorder - avoirs à  établir","4427","True","l10n_kzc_temp_chart","account.data_account_type_current_liabilities"
"pcg_4428","Autres clients créditeurs","4428","True","l10n_kzc_temp_chart","account.data_account_type_current_liabilities"
"pcg_4432","Rémunérations dues au personnel","4432","True","l10n_kzc_temp_chart","account.data_account_type_current_liabilities"
"pcg_4433","Dépôts du personnel créditeurs","4433","True","l10n_kzc_temp_chart","account.data_account_type_current_liabilities"
"pcg_4434","Oppositions sur salaires","4434","True","l10n_kzc_temp_chart","account.data_account_type_current_liabilities"
"pcg_4437","Charges du personnel à  payer","4437","True","l10n_kzc_temp_chart","account.data_account_type_current_liabilities"
"pcg_4438","Personnel - autres créditeurs","4438","True","l10n_kzc_temp_chart","account.data_account_type_current_liabilities"
"pcg_4442","ALLOCATION FAMILIALES","4442","True","l10n_kzc_temp_chart","account.data_account_type_current_liabilities"
"pcg_4443","Caisses de retraite","4443","True","l10n_kzc_temp_chart","account.data_account_type_current_liabilities"
"pcg_4445","Mutuelles","4445","True","l10n_kzc_temp_chart","account.data_account_type_current_liabilities"
"pcg_4447","Charges sociales à  payer","4447","True","l10n_kzc_temp_chart","account.data_account_type_current_liabilities"
"pcg_4448","Autres organismes sociaux","4448","True","l10n_kzc_temp_chart","account.data_account_type_current_liabilities"
"pcg_44521","Etat, taxe urbaine et taxe d'édilité","44521","True","l10n_kzc_temp_chart","account.data_account_type_current_liabilities"
"pcg_44522","Etat, Taxe professionnelle (ex patente)","44522","True","l10n_kzc_temp_chart","account.data_account_type_current_liabilities"
"pcg_44525","Etat, IR","44525","True","l10n_kzc_temp_chart","account.data_account_type_current_liabilities"
"pcg_4453","Etat, impôts sur les résultats","4453","True","l10n_kzc_temp_chart","account.data_account_type_current_liabilities"
"pcg_445507","Etat, TVA facturée 7%","445507","True","l10n_kzc_temp_chart","account.data_account_type_current_liabilities"
"pcg_445510","Etat, TVA facturée 10%","445510","True","l10n_kzc_temp_chart","account.data_account_type_current_liabilities"
"pcg_445514","Etat, TVA facturée 14%","445514","True","l10n_kzc_temp_chart","account.data_account_type_current_liabilities"
"pcg_445520","Etat, TVA facturée 20%","445520","True","l10n_kzc_temp_chart","account.data_account_type_current_liabilities"
"pcg_4456","Etat, TVA due (suivant déclarations)","4456","True","l10n_kzc_temp_chart","account.data_account_type_current_liabilities"
"pcg_4457","Etat, impôts et taxes à  payer","4457","True","l10n_kzc_temp_chart","account.data_account_type_current_liabilities"
"pcg_4458","Etat - autres comptes créditeurs","4458","True","l10n_kzc_temp_chart","account.data_account_type_current_liabilities"
"pcg_4461","Associés - capital à  rembourser","4461","True","l10n_kzc_temp_chart","account.data_account_type_current_liabilities"
"pcg_4462","Associés - versements reçus sur augmentation de capital","4462","True","l10n_kzc_temp_chart","account.data_account_type_current_liabilities"
"pcg_4463","Comptes courants des associés créditeurs","4463","True","l10n_kzc_temp_chart","account.data_account_type_current_liabilities"
"pcg_4464","Associés - opérations faites en commun","4464","True","l10n_kzc_temp_chart","account.data_account_type_current_liabilities"
"pcg_4465","Associés - dividendes à  payer","4465","True","l10n_kzc_temp_chart","account.data_account_type_current_liabilities"
"pcg_4468","Autres comptes d'associés - créditeurs","4468","True","l10n_kzc_temp_chart","account.data_account_type_current_liabilities"
"pcg_4481","Dettes sur acquisitions d'immobilisations","4481","True","l10n_kzc_temp_chart","account.data_account_type_current_liabilities"
"pcg_4483","Dettes sur acquisitions de titres et valeurs de placement","4483","True","l10n_kzc_temp_chart","account.data_account_type_current_liabilities"
"pcg_4484","Obligations échues à  rembourser","4484","True","l10n_kzc_temp_chart","account.data_account_type_current_liabilities"
"pcg_4485","Obligations, coupons à  payer","4485","True","l10n_kzc_temp_chart","account.data_account_type_current_liabilities"
"pcg_4487","Dettes rattachées aux autres créanciers","4487","True","l10n_kzc_temp_chart","account.data_account_type_current_liabilities"
"pcg_4488","Divers créanciers","4488","True","l10n_kzc_temp_chart","account.data_account_type_current_liabilities"
"pcg_4491","Produits constatés d'avance","4491","True","l10n_kzc_temp_chart","account.data_account_type_current_assets"
"pcg_4493","Intérêts courus et non échus à payer","4493","True","l10n_kzc_temp_chart","account.data_account_type_current_assets"
"pcg_4495","Comptes de répartition périodique des produits","4495","True","l10n_kzc_temp_chart","account.data_account_type_current_assets"
"pcg_4497","Comptes transitoires ou d'attente - créditeurs","4497","True","l10n_kzc_temp_chart","account.data_account_type_current_assets"
"pcg_4501","Provisions pour litiges","4501","False","l10n_kzc_temp_chart","account.data_account_type_current_assets"
"pcg_4502","Provisions pour garanties données aux clients","4502","False","l10n_kzc_temp_chart","account.data_account_type_current_assets"
"pcg_4505","Provisions pour amendes, doubles droits et pénalités","4505","False","l10n_kzc_temp_chart","account.data_account_type_current_assets"
"pcg_4506","Provisions pour pertes de change","4506","False","l10n_kzc_temp_chart","account.data_account_type_current_assets"
"pcg_4507","Provisions pour impôts","4507","False","l10n_kzc_temp_chart","account.data_account_type_current_assets"
"pcg_4508","Autres provisions pour risques et charges","4508","False","l10n_kzc_temp_chart","account.data_account_type_current_assets"
"pcg_4701","Augmentation des créances circulantes","4701","False","l10n_kzc_temp_chart","account.data_account_type_current_assets"
"pcg_4702","Diminution des dettes circulantes","4702","False","l10n_kzc_temp_chart","account.data_account_type_current_assets"
"pcg_51111","Chèques en portefeuille","51111","False","l10n_kzc_temp_chart","account.data_account_type_current_assets"
"pcg_51112","Chèques à  l'encaissement","51112","False","l10n_kzc_temp_chart","account.data_account_type_current_assets"
"pcg_51131","Effets échus à  encaisser","51131","False","l10n_kzc_temp_chart","account.data_account_type_current_assets"
"pcg_51132","Effets à  l'encaissement","51132","False","l10n_kzc_temp_chart","account.data_account_type_current_assets"
"pcg_5118","Autres valeurs à  encaisser","5118","False","l10n_kzc_temp_chart","account.data_account_type_current_assets"
"pcg_5146","Chèques postaux","5146","False","l10n_kzc_temp_chart","account.data_account_type_current_assets"
"pcg_5148","Autres établissements financiers et assimilés (soldes débiteurs)","5148","False","l10n_kzc_temp_chart","account.data_account_type_current_assets"
"pcg_5165","Régies d'avances et accréditifs","5165","False","l10n_kzc_temp_chart","account.data_account_type_current_assets"
"pcg_5520","Crédits d'escompte","5520","False","l10n_kzc_temp_chart","account.data_account_type_current_assets"
"pcg_5530","Crédits de trésorerie","5530","False","l10n_kzc_temp_chart","account.data_account_type_current_assets"
"pcg_5548","Autres établissements financiers et assimilés (soldes créditeurs)","5548","False","l10n_kzc_temp_chart","account.data_account_type_current_assets"
"pcg_5900","Provisions pour dépréciation des comptes de trésorerie","5900","False","l10n_kzc_temp_chart","account.data_account_type_current_assets"
"pcg_6111","Achats de marchandises ""groupe A""","6111","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_6112","Achats de marchandises ""groupe B""","6112","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_6114","Variation de stocks de marchandises","6114","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_6118","Achats revendus de marchandises des exercices antérieurs","6118","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_6119","Rabais, remises et ristournes obtenus sur achats de marchandises","6119","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61211","Achats de matières premières A","61211","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61212","Achats de matières premières B","61212","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61221","Achats de matières et fournitures A","61221","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61222","Achats de matières et fournitures B","61222","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61223","Achats de combustibles","61223","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61224","Achats de produits d'entretien","61224","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61225","Achats de fournitures d'atelier et d'usine","61225","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61226","Achats de fournitures de magasin","61226","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61227","Achats de fournitures de bureau","61227","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61231","Achats d'emballages perdus","61231","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61232","Achats d'emballages récupérables non identifiables","61232","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61233","Achats d'emballages à  usage mixte","61233","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61241","Variation des stocks de matières premières","61241","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61242","Variation des stocks de matières et fournitures consommables","61242","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61243","Variation des stocks des emballages","61243","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61251","Achats de fournitures non stockables (eau, électricité,,)","61251","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61252","Achats de fournitures d'entretien","61252","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61253","Achats de petit outillage et petit équipement","61253","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61254","Achats de fournitures de bureau","61254","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61261","Achats des travaux","61261","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61262","Achats des études","61262","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_6128","Achats de matières et de fournitures des exercices antérieurs","6128","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61291","Rabais, remises et ristournes obtenus sur achats de matières premières","61291","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61292","Rabais, remises et ristournes obtenus sur achats de matières et fournitures consommables","61292","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61293","Rabais, remises et ristournes obtenus sur achats des emballages","61293","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61295","Rabais, remises et ristournes obtenus sur achats non stockés","61295","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61296","Rabais, remises et ristournes obtenus sur achats de travaux, études et prestations de service","61296","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61298","Rabais, remises et ristournes obtenus sur achats de matières et fournitures des exercices antérieurs","61298","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61311","Locations de terrains","61311","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61312","Locations de constructions","61312","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61313","Locations de matériel et d'outillage","61313","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61314","Locations de mobilier et de matériel de bureau","61314","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61315","Locations de matériel informatique","61315","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61316","Locations de matériel de transport","61316","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61317","Malis sur emballages rendus","61317","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61318","Locations et charges locatives diverses","61318","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61321","Redevances de crédit-bail - mobilier et matériel","61321","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61331","Entretien et réparations des biens immobiliers","61331","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61332","Entretien et réparations des biens mobiliers","61332","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61335","Maintenance","61335","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61341","Assurances multirisque (vol, incendie,R,C,)","61341","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61343","Assurances - risques d'exploitation","61343","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61345","Assurances - Matériel de transport","61345","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61351","Rémunérations du personnel occasionnel","61351","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61352","Rémunérations du personnel intérimaire","61352","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61353","Rémunérations du personnel détaché ou prêté à  l'entreprise","61353","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61361","Commissions et courtages","61361","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61365","Honoraires","61365","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61367","Frais d'actes et de contentieux","61367","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61371","Redevances pour brevets","61371","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61378","Autres redevances","61378","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61411","Études générales","61411","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61413","Recherches","61413","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61415","Documentation générale","61415","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61416","Documentation technique","61416","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61421","Transports du personnel","61421","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61425","Transports sur achats","61425","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61426","Transports sur ventes","61426","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61428","Autres transports","61428","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61431","Voyages et déplacements","61431","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61433","Frais de déménagement","61433","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61435","Missions","61435","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61436","Réceptions","61436","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61441","Annonces et insertions","61441","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61442","Échantillons, catalogues et imprimés publicitaires","61442","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61443","Foires et expositions","61443","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61444","Primes de publicité","61444","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61446","Publications","61446","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61447","Cadeaux à  la clientèle","61447","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61448","Autres charges de publicité et relations publiques","61448","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61451","Frais postaux","61451","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61456","Frais de télex et de télégrammes","61456","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61461","Cotisations","61461","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61462","Dons","61462","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61471","Frais d'achat et de vente des titres","61471","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61472","Frais sur effets de commerce","61472","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61473","Frais et commissions sur services bancaires","61473","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_6149","Rabais, remises et ristournes obtenus sur autres charges externes","6149","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61611","Taxe urbaine et taxe d'édilité","61611","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61612","Patente","61612","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61615","Taxes locales","61615","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_6165","Impôts et taxes directs","6165","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61671","Droits d'enregistrement et de timbre","61671","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_616731","La vignette","616731","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61678","Autres impôts, taxes et droits assimilés","61678","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_6168","Impôts et taxes des exercices antérieurs","6168","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61711","Appointements et salaires","61711","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_617121","Primes de représentation","617121","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_617132","Indemnités de déplacement","617132","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61714","Commissions au personnel","61714","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61715","Rémunérations des administrateurs, gérants et associés","61715","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61741","Cotisations de sécurité sociale","61741","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61742","Cotisations aux caisses de retraite","61742","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61743","Cotisations aux mutuelles","61743","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61744","Prestations familiales","61744","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61745","Assurances accidents de travail","61745","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61761","Assurances groupe","61761","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61762","Prestations de retraites","61762","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61763","Allocations aux oeuvres sociales","61763","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61764","Habillement et vêtements de travail","61764","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61765","Indemnités de préavis et de licenciement","61765","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61766","Médecine de travail, pharmacie","61766","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61768","Autres charges sociales diverses","61768","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61771","Appointements et salaires","61771","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61774","Charges sociales sur appointements et salaires de l'exploitant","61774","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_6178","Charges du personnel des exercices antérieurs","6178","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_6181","Jetons de présence","6181","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_6182","Pertes sur créances irrécouvrables","6182","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_6185","Pertes sur opérations faites en commun","6185","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_6186","Transfert de profits sur opérations faites en commun","6186","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_6188","Autres charges d'exploitation des exercices antérieurs","6188","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61911","D.E.A. des frais préliminaires","61911","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61912","D.E.A. des charges à  répartir","61912","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61921","D.E.A. de l'immobilisation en recherche et développement","61921","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61922","D.E.A. des brevets, marques, droits et valeurs similaires","61922","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61923","D.E.A. du fonds commercial","61923","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61928","D.E.A. des autres immobilisations incorporelles","61928","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61931","D.E.A. des terrains","61931","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61932","D.E.A. des constructions","61932","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61933","D.E.A. des installations techniques, matériel et outillage","61933","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61934","D.E.A. du matériel de transport","61934","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61935","D.E.A. des mobiliers, matériels de bureau et aménagements divers","61935","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61938","D.E.A. des autres immobilisations corporelles","61938","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61942","D.E.P. pour dépréciation des immobilisations incorporelles","61942","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61943","D.E.P. pour dépréciation des immobilisations corporelles","61943","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61955","D.E.P. pour risques et charges durables","61955","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61957","D.E.P. pour risques et charges momentanés","61957","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61961","D.E.P. pour dépréciation des stocks","61961","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61964","D.E.P. pour dépréciation des créances de l'actif circulant","61964","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61981","D.E. aux amortissements des exercices antérieurs","61981","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_61984","D.E. aux provisions des exercices antérieurs","61984","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_63111","Intérêts des emprunts","63111","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_63113","Intérêts des dettes rattachées à  des participations","63113","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_63114","Intérêts des comptes courants et dépôts créditeurs","63114","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_63115","Intérêts bancaires et sur opérations de financement","63115","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_63118","Autres intérêts des emprunts et dettes","63118","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_6318","Charges d'intérêts des exercices antérieurs","6318","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_633","Pertes de change","633","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_6331","Pertes de change propres à  l'exercice","6331","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_6338","Pertes de change des exercices antérieurs","6338","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_6382","Pertes sur créances liées à  des participations","6382","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_6385","Charges nettes sur cession de titres et valeurs de placement","6385","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_6386","Escomptes accordés","6386","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_6388","Autres charges financières des exercices antérieurs","6388","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_6391","Dotations aux amortissements des primes de remboursement des obligations","6391","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_6392","Dotations aux provisions pour dépréciations des immobilisations financières","6392","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_6393","Dotations aux provisions pour risques et charges financières","6393","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_6394","Dotation aux provisions pour dépréciation des titres et valeurs de placement","6394","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_6396","Dotations aux provisions pour dépréciation des comptes de trésorerie","6396","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_6398","Dotations financières des exercices antérieurs","6398","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_6512","VNA des immobilisations incorporelles cédées","6512","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_6513","VNA des immobilisations corporelles cédées","6513","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_6514","VNA provisions des immobilisations financières cédées (droits de propriété)","6514","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_6518","VNA des immobilisations cédées des exercices antérieurs","6518","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_6561","Subventions accordées de l'exercice","6561","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_6568","Subventions accordées des exercices antérieurs","6568","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_65811","Pénalités sur marchés","65811","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_65812","Dédits","65812","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_6582","Rappels d'impôts (autres que l'impôt sur les résultats)","6582","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_65831","Pénalités et amendes fiscales","65831","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_65833","Pénalités et amendes pénales","65833","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_6585","Créances devenues irrécouvrables","6585","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_65861","Dons","65861","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_65862","Libéralités","65862","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_65863","Lots","65863","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_6588","Autres charges non courantes des exercices antérieurs","6588","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_65911","D.A.E. de l'immobilisation en non-valeurs","65911","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_65912","D.A.E. des immobilisations incorporelles","65912","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_65913","D.A.E. des immobilisations corporelles","65913","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_65941","D.N.C. pour amortissements dérogatoires","65941","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_65942","D.N.C. pour plus-values en instance d'imposition","65942","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_65944","D.N.C. pour investissements","65944","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_65945","D.N.C. pour reconstitution de gisements","65945","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_65946","D.N.C. pour acquisition et construction de logements","65946","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_65955","D.N.C. aux provisions pour risques et charges durables","65955","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_65957","D.N.C. aux provisions pour risques et charges momentanés","65957","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_65962","D.N.C. aux provisions pour dépréciation de l'actif immobilisé","65962","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_65963","D.N.C. aux provisions pour dépréciation de l'actif circulant","65963","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_6598","Dotations non courantes des exercices antérieurs","6598","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_6701","Impôts sur les bénéfices","6701","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
"pcg_6705","Imposition minimale annuelle des sociétés","6705","False","l10n_kzc_temp_chart","account.data_account_type_expenses"
